dataset_id,row_id,series_id,longitude_begin,latitude_begin,longitude_end,latitude_end,datetime_begin,datetime_end,length_km,speed_kph,eff_status,ds_type,id_obs
793,793_38398566,,-122.403667,30.443833,-122.480167,30.402333,2007-04-03 06:32:00,2007-04-03 07:02:00,8.6709,17.3418,,lneff,792
793,793_38398565,,-122.357667,30.470667,-122.403667,30.443833,2007-04-03 06:15:00,2007-04-03 06:32:00,5.3261,18.798,,lneff,792
793,793_38398564,,-120.9655,31.2995,-121.204667,31.037167,2007-04-02 16:37:00,2007-04-02 18:10:00,36.9575,23.8436,,lneff,792
793,793_38398139,,-122.277167,30.487833,-122.339,30.456667,2006-04-04 06:30:00,2006-04-04 07:00:00,6.8697,13.7394,,lneff,792
793,793_38398138,,-120.941333,31.154833,-121.114167,31.062333,2006-04-03 17:23:00,2006-04-03 18:29:00,19.417,17.6518,,lneff,792
793,793_38398137,,-120.7735,31.252833,-120.916167,31.182667,2006-04-03 14:00:00,2006-04-03 14:55:00,15.6628,17.0867,,lneff,792
793,793_38398136,,-120.6845,31.293,-120.7735,31.252833,2006-04-03 13:25:00,2006-04-03 14:00:00,9.5744,16.4132,,lneff,792
793,793_38398135,,-120.506667,31.367333,-120.6845,31.293,2006-04-03 12:17:00,2006-04-03 13:25:00,18.825,16.6103,,lneff,792
793,793_38398134,,-120.387833,31.422333,-120.506667,31.367333,2006-04-03 11:31:00,2006-04-03 12:17:00,12.8423,16.7509,,lneff,792
793,793_38398133,,-120.220167,31.502667,-120.387833,31.422333,2006-04-03 10:26:00,2006-04-03 11:31:00,18.2555,16.8512,,lneff,792
793,793_38398132,,-120.2205,31.538833,-120.232833,31.5305,2006-04-03 07:37:00,2006-04-03 07:43:00,1.4918,14.918,,lneff,792
793,793_38398131,,-120.154,31.577667,-120.2205,31.538833,2006-04-03 07:13:00,2006-04-03 07:37:00,7.6422,19.1056,,lneff,792
793,793_38398130,,-120.052,31.615167,-120.154,31.577667,2006-04-03 06:38:00,2006-04-03 07:13:00,10.5355,18.0609,,lneff,792
793,793_38398129,,-119.939,31.657167,-120.052,31.615167,2006-04-03 05:58:00,2006-04-03 06:38:00,11.6876,17.5313,,lneff,792
793,793_38398128,,-118.5885,32.352333,-118.888167,32.179833,2006-04-02 14:44:00,2006-04-02 16:38:00,34.1041,17.9495,,lneff,792
793,793_38398127,,-118.3965,32.424667,-118.505667,32.371167,2006-04-02 11:29:00,2006-04-02 12:06:00,11.8611,19.2343,,lneff,792
793,793_38398126,,-118.235167,32.503833,-118.3965,32.424667,2006-04-02 10:31:00,2006-04-02 11:29:00,17.525,18.1294,,lneff,792
793,793_38398125,,-118.145667,32.515,-118.188833,32.5065,2006-04-02 07:31:00,2006-04-02 07:45:00,4.1642,17.8466,,lneff,792
793,793_38398124,,-117.9765,32.650333,-118.145667,32.515,2006-04-02 06:20:00,2006-04-02 07:31:00,21.8522,18.4666,,lneff,792
793,793_38398123,,-117.972167,32.652833,-117.9765,32.650333,2006-04-02 06:16:00,2006-04-02 06:20:00,0.4921,7.3809,,lneff,792
793,793_38398122,,-117.964833,32.648667,-117.972167,32.652833,2006-04-02 05:55:00,2006-04-02 06:16:00,0.8288,2.368,,lneff,792
793,793_38398121,,-117.929167,32.672,-117.964833,32.648667,2006-04-02 05:39:00,2006-04-02 05:55:00,4.2297,15.8613,,lneff,792
793,793_38398120,,-117.4315,33.084333,-117.426167,33.0625,2006-04-01 18:03:00,2006-04-01 18:10:00,2.4721,21.1893,,lneff,792
793,793_38398119,,-117.460667,33.209833,-117.4315,33.084333,2006-04-01 17:17:00,2006-04-01 18:03:00,14.1824,18.4987,,lneff,792
793,793_38398118,,-117.432667,33.197667,-117.463,33.246,2006-04-01 15:38:00,2006-04-01 15:58:00,6.0606,18.1818,,lneff,792
793,793_38398117,,-117.369833,33.097667,-117.432667,33.197667,2006-04-01 15:00:00,2006-04-01 15:38:00,12.5447,19.8074,,lneff,792
793,793_38398116,,-117.290167,32.953167,-117.369833,33.097667,2006-04-01 14:00:00,2006-04-01 15:00:00,17.6698,17.6698,,lneff,792
793,793_38398115,,-117.304167,32.958,-117.282,32.954667,2006-04-01 13:09:00,2006-04-01 13:18:00,2.1053,14.0353,,lneff,792
793,793_38398114,,-122.169667,34.4105,-122.046667,34.477,2006-02-18 16:02:00,2006-02-18 16:44:00,13.498,19.2829,,lneff,792
793,793_38398059,,-120.732333,32.039667,-120.645,32.081333,2006-02-08 16:00:00,2006-02-08 16:30:00,9.453,18.906,,lneff,792
793,793_38398058,,-120.815667,31.998167,-120.732333,32.039667,2006-02-08 15:31:00,2006-02-08 16:00:00,9.1191,18.8672,,lneff,792
793,793_38398057,,-120.909167,31.9505,-120.815667,31.998167,2006-02-08 15:00:00,2006-02-08 15:31:00,10.2976,19.9308,,lneff,792
793,793_38398056,,-120.963333,31.927167,-120.909167,31.9505,2006-02-08 14:40:00,2006-02-08 15:00:00,5.7381,17.2144,,lneff,792
793,793_38398055,,-121.167833,31.823833,-120.963333,31.927167,2006-02-08 13:30:00,2006-02-08 14:40:00,22.488,19.2754,,lneff,792
793,793_38398054,,-121.289833,31.7625,-121.167833,31.823833,2006-02-08 12:46:00,2006-02-08 13:30:00,13.4069,18.2821,,lneff,792
793,793_38398053,,-121.348,31.736,-121.32,31.749333,2006-02-08 10:00:00,2006-02-08 10:10:00,3.0373,18.2236,,lneff,792
793,793_38398052,,-121.519833,31.6555,-121.436,31.6945,2006-02-08 09:01:00,2006-02-08 09:30:00,9.0495,18.7232,,lneff,792
793,793_38398051,,-121.609833,31.614167,-121.519833,31.6555,2006-02-08 08:30:00,2006-02-08 09:01:00,9.6902,18.7552,,lneff,792
793,793_38398050,,-121.741667,31.553,-121.609833,31.614167,2006-02-08 07:42:00,2006-02-08 08:30:00,14.2331,17.7914,,lneff,792
793,793_38398049,,-121.780833,31.5365,-121.741667,31.553,2006-02-08 07:21:00,2006-02-08 07:42:00,4.1447,11.8421,,lneff,792
793,793_38398048,,-121.836333,31.51,-121.780833,31.5365,2006-02-08 07:01:00,2006-02-08 07:21:00,6.0349,18.1048,,lneff,792
793,793_38398047,,-123.627167,30.603667,-123.401833,30.715833,2006-02-07 13:00:00,2006-02-07 14:20:00,24.9206,18.6904,,lneff,792
793,793_38398046,,-123.776,30.532,-123.627167,30.603667,2006-02-07 12:05:00,2006-02-07 13:00:00,16.3396,17.825,,lneff,792
793,793_38398045,,-123.869167,30.4825,-123.776,30.532,2006-02-07 11:30:00,2006-02-07 12:05:00,10.4927,17.9874,,lneff,792
793,793_38398044,,-123.9745,30.4125,-123.869167,30.4825,2006-02-07 10:47:00,2006-02-07 11:30:00,12.7507,17.7917,,lneff,792
793,793_38398043,,-123.993333,30.3985,-123.9925,30.406833,2006-02-07 07:10:00,2006-02-07 07:18:00,0.9273,6.9544,,lneff,792
793,793_38398042,,-122.688,30.294,-122.92,30.180833,2006-02-06 16:04:00,2006-02-06 17:28:00,25.6139,18.2957,,lneff,792
793,793_38398041,,-122.607667,30.337167,-122.688,30.294,2006-02-06 15:32:00,2006-02-06 16:04:00,9.0883,17.0406,,lneff,792
793,793_38398040,,-122.519167,30.382333,-122.607667,30.337167,2006-02-06 15:00:00,2006-02-06 15:32:00,9.8721,18.5101,,lneff,792
793,793_38398039,,-122.272833,30.525833,-122.519167,30.382333,2006-02-06 13:21:00,2006-02-06 15:00:00,28.51,17.2788,,lneff,792
793,793_38398038,,-122.1095,30.586167,-122.254333,30.5155,2006-02-06 09:00:00,2006-02-06 09:55:00,15.9528,17.403,,lneff,792
793,793_38398037,,-121.869333,30.71,-122.1095,30.586167,2006-02-06 07:29:00,2006-02-06 09:00:00,26.8035,17.6726,,lneff,792
793,793_38398036,,-121.806333,30.740833,-121.869333,30.71,2006-02-06 07:01:00,2006-02-06 07:29:00,6.9349,14.8605,,lneff,792
793,793_38398035,,-120.2215,31.525667,-120.239167,31.517167,2006-02-05 14:37:00,2006-02-05 14:43:00,1.9246,19.2458,,lneff,792
793,793_38398034,,-120.044833,31.609833,-120.2215,31.525667,2006-02-05 13:31:00,2006-02-05 14:37:00,19.1932,17.4484,,lneff,792
793,793_38398033,,-119.962667,31.653,-120.044833,31.609833,2006-02-05 13:00:00,2006-02-05 13:31:00,9.1472,17.7043,,lneff,792
793,793_38398032,,-119.8415,31.713667,-119.962667,31.653,2006-02-05 12:13:00,2006-02-05 13:00:00,13.3131,16.9955,,lneff,792
793,793_38398031,,-119.7215,31.756833,-119.8415,31.713667,2006-02-05 11:30:00,2006-02-05 12:13:00,12.3379,17.2156,,lneff,792
793,793_38398030,,-119.568167,31.826,-119.7215,31.756833,2006-02-05 10:30:00,2006-02-05 11:30:00,16.4225,16.4225,,lneff,792
793,793_38398029,,-119.505333,31.872833,-119.5665,31.845167,2006-02-05 07:33:00,2006-02-05 07:56:00,6.5513,17.0904,,lneff,792
793,793_38398028,,-118.057333,32.588333,-118.146167,32.546,2006-02-04 14:40:00,2006-02-04 15:11:00,9.5724,18.5272,,lneff,792
793,793_38398027,,-117.911,32.667833,-118.057333,32.588333,2006-02-04 13:45:00,2006-02-04 14:40:00,16.3189,17.8024,,lneff,792
793,793_38398026,,-117.7705,32.7285,-117.822167,32.704833,2006-02-04 10:30:00,2006-02-04 10:48:00,5.5092,18.364,,lneff,792
793,793_38398025,,-117.684167,32.761167,-117.7705,32.7285,2006-02-04 10:01:00,2006-02-04 10:30:00,8.8652,18.3419,,lneff,792
793,793_38398024,,-117.570833,32.795833,-117.684167,32.761167,2006-02-04 09:33:00,2006-02-04 10:01:00,11.2924,24.198,,lneff,792
793,793_38398023,,-119.403167,34.146,-119.193167,34.079333,2005-11-20 14:32:00,2005-11-20 15:36:00,20.7384,19.4423,,lneff,792
793,793_38398022,,-119.545333,34.189,-119.403167,34.146,2005-11-20 13:47:00,2005-11-20 14:32:00,13.949,18.5986,,lneff,792
793,793_38398021,,-120.266,34.359833,-120.065833,34.315167,2005-11-20 10:08:00,2005-11-20 11:09:00,19.0737,18.761,,lneff,792
793,793_38398020,,-120.666667,34.498333,-120.266,34.359833,2005-11-20 07:59:00,2005-11-20 10:08:00,39.9046,18.5603,,lneff,792
793,793_38398019,,-121.6415,34.668333,-121.610667,34.685333,2005-11-19 16:00:00,2005-11-19 16:10:00,3.3972,20.3834,,lneff,792
793,793_38398018,,-121.722167,34.6485,-121.6545,34.666833,2005-11-19 15:30:00,2005-11-19 15:54:00,6.5277,16.3193,,lneff,792
793,793_38398017,,-121.808333,34.612,-121.722167,34.6485,2005-11-19 15:02:00,2005-11-19 15:30:00,8.8783,19.0248,,lneff,792
793,793_38398016,,-121.904,34.569333,-121.808333,34.612,2005-11-19 14:32:00,2005-11-19 15:02:00,9.9715,19.943,,lneff,792
793,793_38398015,,-122.005,34.5215,-121.904,34.569333,2005-11-19 14:00:00,2005-11-19 14:32:00,10.6819,20.0286,,lneff,792
793,793_38398014,,-122.2275,34.420333,-122.005,34.5215,2005-11-19 12:47:00,2005-11-19 14:00:00,23.3195,19.1667,,lneff,792
793,793_38398013,,-122.389167,34.336667,-122.303167,34.364833,2005-11-19 09:35:00,2005-11-19 10:02:00,8.5068,18.9041,,lneff,792
793,793_38398012,,-122.515167,34.2985,-122.389167,34.336667,2005-11-19 09:00:00,2005-11-19 09:35:00,12.3456,21.164,,lneff,792
793,793_38398011,,-122.8785,34.113833,-122.515167,34.2985,2005-11-19 06:48:00,2005-11-19 09:00:00,39.2538,17.8426,,lneff,792
793,793_38398010,,-124.291333,33.339667,-124.321833,33.385333,2005-11-18 16:10:00,2005-11-18 16:31:00,5.8061,16.5888,,lneff,792
793,793_38398009,,-124.191667,33.193333,-124.291333,33.339667,2005-11-18 15:04:00,2005-11-18 16:10:00,18.6986,16.9987,,lneff,792
793,793_38398008,,-124.088333,33.051833,-124.191667,33.193333,2005-11-18 14:00:00,2005-11-18 15:04:00,18.4195,17.2682,,lneff,792
793,793_38398007,,-124.039333,32.9825,-124.088333,33.051833,2005-11-18 13:30:00,2005-11-18 14:00:00,8.9491,17.8983,,lneff,792
793,793_38398006,,-123.994,32.917667,-124.039333,32.9825,2005-11-18 13:04:00,2005-11-18 13:30:00,8.3467,19.2616,,lneff,792
793,793_38398005,,-123.949,32.857667,-123.994,32.917667,2005-11-18 12:38:00,2005-11-18 13:04:00,7.8745,18.1719,,lneff,792
793,793_38398004,,-123.834667,32.846167,-123.8495,32.84,2005-11-18 09:30:00,2005-11-18 09:35:00,1.5479,18.5751,,lneff,792
793,793_38398003,,-123.743833,32.885833,-123.834667,32.846167,2005-11-18 09:00:00,2005-11-18 09:30:00,9.5722,19.1445,,lneff,792
793,793_38398002,,-123.390667,33.081,-123.743833,32.885833,2005-11-18 06:51:00,2005-11-18 09:00:00,39.474,18.36,,lneff,792
793,793_38398001,,-121.751167,33.851167,-121.790333,33.835333,2005-11-17 14:30:00,2005-11-17 14:41:00,4.028,21.9711,,lneff,792
793,793_38398000,,-121.658,33.889167,-121.712667,33.866667,2005-11-17 14:01:00,2005-11-17 14:18:00,5.6399,19.9054,,lneff,792
793,793_38397999,,-121.561167,33.930833,-121.658,33.889167,2005-11-17 13:30:00,2005-11-17 14:01:00,10.0776,19.5049,,lneff,792
793,793_38397998,,-121.471167,33.9725,-121.561167,33.930833,2005-11-17 13:01:00,2005-11-17 13:30:00,9.5169,19.6902,,lneff,792
793,793_38397997,,-121.378167,34.019833,-121.471167,33.9725,2005-11-17 12:30:00,2005-11-17 13:01:00,10.0693,19.489,,lneff,792
793,793_38397996,,-121.251167,34.092333,-121.378167,34.019833,2005-11-17 11:46:00,2005-11-17 12:30:00,14.218,19.3882,,lneff,792
793,793_38397995,,-120.86,34.293667,-121.106833,34.1515,2005-11-17 07:01:00,2005-11-17 08:30:00,27.6764,18.6582,,lneff,792
793,793_38397994,,-119.7185,34.335833,-119.789167,34.396667,2005-11-16 15:57:00,2005-11-16 16:27:00,9.3699,18.7397,,lneff,792
793,793_38397993,,-119.565833,34.3035,-119.7185,34.335833,2005-11-16 15:09:00,2005-11-16 15:57:00,14.5016,18.127,,lneff,792
793,793_38397992,,-119.535667,34.2955,-119.565833,34.3035,2005-11-16 15:00:00,2005-11-16 15:09:00,2.9154,19.436,,lneff,792
793,793_38397991,,-119.468667,34.273,-119.535667,34.2955,2005-11-16 14:35:00,2005-11-16 15:00:00,6.6548,15.9716,,lneff,792
793,793_38397990,,-119.365833,34.242,-119.468667,34.273,2005-11-16 14:02:00,2005-11-16 14:35:00,10.0765,18.3208,,lneff,792
793,793_38397989,,-119.386333,34.2305,-119.343667,34.248333,2005-11-16 12:50:00,2005-11-16 13:05:00,4.4003,17.6012,,lneff,792
793,793_38397988,,-119.517667,34.188333,-119.491333,34.218667,2005-11-16 10:44:00,2005-11-16 11:21:00,4.1488,6.7278,,lneff,792
793,793_38397987,,-119.509333,34.131667,-119.5355,34.177667,2005-11-16 08:08:00,2005-11-16 08:26:00,5.6444,18.8146,,lneff,792
793,793_38397986,,-119.5035,34.125,-119.509333,34.131667,2005-11-16 08:03:00,2005-11-16 08:08:00,0.9146,10.9748,,lneff,792
793,793_38397985,,-119.499,34.118333,-119.5035,34.125,2005-11-16 08:00:00,2005-11-16 08:03:00,0.8481,16.9617,,lneff,792
793,793_38397984,,-119.462833,34.079833,-119.499,34.118333,2005-11-16 07:42:00,2005-11-16 08:00:00,5.42,18.0666,,lneff,792
793,793_38397983,,-119.472,34.049667,-119.462833,34.079833,2005-11-16 07:30:00,2005-11-16 07:42:00,3.4515,17.2574,,lneff,792
793,793_38397982,,-119.6075,33.947667,-119.513667,33.972167,2005-11-16 06:30:00,2005-11-16 07:00:00,9.0886,18.1772,,lneff,792
793,793_38397981,,-120.814667,33.550667,-120.7985,33.557167,2005-11-15 14:31:00,2005-11-15 14:35:00,1.6655,24.9821,,lneff,792
793,793_38397980,,-120.9085,33.513,-120.814667,33.550667,2005-11-15 14:01:00,2005-11-15 14:31:00,9.6655,19.3311,,lneff,792
793,793_38397979,,-121.0075,33.471167,-120.9085,33.513,2005-11-15 13:30:00,2005-11-15 14:01:00,10.3039,19.9431,,lneff,792
793,793_38397978,,-121.073333,33.442833,-121.0075,33.471167,2005-11-15 13:08:00,2005-11-15 13:30:00,6.8801,18.7638,,lneff,792
793,793_38397977,,-121.180333,33.394167,-121.073333,33.442833,2005-11-15 12:31:00,2005-11-15 13:08:00,11.3215,18.3592,,lneff,792
793,793_38397976,,-121.269833,33.353,-121.180333,33.394167,2005-11-15 12:00:00,2005-11-15 12:31:00,9.4981,18.3834,,lneff,792
793,793_38397975,,-121.4335,33.274167,-121.269833,33.353,2005-11-15 11:06:00,2005-11-15 12:00:00,17.5707,19.523,,lneff,792
793,793_38397974,,-121.487,33.186667,-121.437833,33.066833,2005-11-15 08:00:00,2005-11-15 08:33:00,14.0601,25.5638,,lneff,792
793,793_38397973,,-121.6045,33.051667,-121.487,33.186667,2005-11-15 07:00:00,2005-11-15 08:00:00,18.5587,18.5587,,lneff,792
793,793_38397972,,-121.675667,32.967167,-121.6045,33.051667,2005-11-15 06:21:00,2005-11-15 07:00:00,11.4912,17.6788,,lneff,792
793,793_38397971,,-119.448,33.434333,-119.521833,33.3915,2005-11-11 16:31:00,2005-11-11 17:01:00,8.3506,16.7013,,lneff,792
793,793_38397970,,-119.353333,33.487,-119.448,33.434333,2005-11-11 15:55:00,2005-11-11 16:31:00,10.5629,17.6048,,lneff,792
793,793_38397969,,-119.178,33.5715,-119.273333,33.514833,2005-11-11 12:30:00,2005-11-11 13:04:00,10.8582,19.1615,,lneff,792
793,793_38397968,,-119.042333,33.650667,-119.136333,33.595667,2005-11-11 11:42:00,2005-11-11 12:16:00,10.6439,18.7834,,lneff,792
793,793_38397967,,-118.662667,33.832167,-118.96,33.666,2005-11-11 06:55:00,2005-11-11 08:40:00,33.1462,18.9407,,lneff,792
793,793_38397966,,-117.805833,33.472167,-117.771667,33.485167,2005-11-10 16:31:00,2005-11-10 16:43:00,3.4876,17.4379,,lneff,792
793,793_38397965,,-117.880333,33.427,-117.805833,33.472167,2005-11-10 16:02:00,2005-11-10 16:31:00,8.5484,17.6864,,lneff,792
793,793_38397964,,-118.06,33.3325,-117.9105,33.415333,2005-11-10 12:35:00,2005-11-10 13:30:00,16.6717,18.1874,,lneff,792
793,793_38397963,,-118.170167,33.279167,-118.06,33.3325,2005-11-10 11:56:00,2005-11-10 12:35:00,11.8428,18.2197,,lneff,792
793,793_38397962,,-118.32,33.208,-118.25,33.252333,2005-11-10 08:50:00,2005-11-10 09:18:00,8.1699,17.507,,lneff,792
793,793_38397961,,-118.386667,33.172,-118.387,33.185167,2005-11-10 06:08:00,2005-11-10 06:23:00,1.4607,5.8426,,lneff,792
793,793_38397960,,-120.146333,32.3505,-120.009,32.4015,2005-11-09 13:44:00,2005-11-09 14:25:00,14.1071,20.6445,,lneff,792
793,793_38397959,,-120.444667,32.195333,-120.146333,32.3505,2005-11-09 12:03:00,2005-11-09 13:44:00,32.9554,19.5774,,lneff,792
793,793_38397958,,-120.604667,32.106,-120.444667,32.195333,2005-11-09 11:10:00,2005-11-09 12:03:00,18.0544,20.439,,lneff,792
793,793_38397957,,-120.7245,32.0335,-120.629667,32.076167,2005-11-09 08:00:00,2005-11-09 08:33:00,10.1287,18.4158,,lneff,792
793,793_38397956,,-120.798333,31.9975,-120.7245,32.0335,2005-11-09 07:32:00,2005-11-09 08:00:00,8.037,17.2222,,lneff,792
793,793_38397955,,-120.892167,31.954,-120.798333,31.9975,2005-11-09 07:00:00,2005-11-09 07:32:00,10.0958,18.9297,,lneff,792
793,793_38397954,,-120.981667,31.9125,-120.892167,31.954,2005-11-09 06:29:00,2005-11-09 07:00:00,9.6334,18.6453,,lneff,792
793,793_38397953,,-122.6335,31.118833,-122.244333,31.296833,2005-11-08 15:00:00,2005-11-08 17:20:00,42.0104,18.0045,,lneff,792
793,793_38397952,,-122.683833,31.096,-122.6335,31.118833,2005-11-08 14:42:00,2005-11-08 15:00:00,5.4281,18.0936,,lneff,792
793,793_38397951,,-123.501833,29.89,-123.529333,29.8755,2005-11-07 15:00:00,2005-11-07 15:09:00,3.1049,20.6994,,lneff,792
793,793_38397950,,-123.343167,29.973333,-123.501833,29.89,2005-11-07 14:00:00,2005-11-07 15:00:00,17.8892,17.8892,,lneff,792
793,793_38397949,,-123.262,30.014,-123.343167,29.973333,2005-11-07 13:30:00,2005-11-07 14:00:00,9.0367,18.0735,,lneff,792
793,793_38397948,,-123.185333,30.0535,-123.262,30.014,2005-11-07 13:01:00,2005-11-07 13:30:00,8.594,17.7806,,lneff,792
793,793_38397947,,-123.101833,30.099,-123.185333,30.0535,2005-11-07 12:30:00,2005-11-07 13:01:00,9.5,18.3871,,lneff,792
793,793_38397946,,-122.951667,30.184667,-123.101833,30.099,2005-11-07 11:35:00,2005-11-07 12:30:00,17.3066,18.8799,,lneff,792
793,793_38397945,,-122.8705,30.203,-122.880833,30.1985,2005-11-07 09:00:00,2005-11-07 09:05:00,1.113,13.3564,,lneff,792
793,793_38397944,,-122.791167,30.239,-122.8705,30.203,2005-11-07 08:31:00,2005-11-07 09:00:00,8.6173,17.829,,lneff,792
793,793_38397943,,-122.704333,30.281833,-122.791167,30.239,2005-11-07 08:00:00,2005-11-07 08:31:00,9.6112,18.6023,,lneff,792
793,793_38397942,,-122.627,30.3275,-122.704333,30.281833,2005-11-07 07:30:00,2005-11-07 08:00:00,8.998,17.9959,,lneff,792
793,793_38397941,,-122.486833,30.417333,-122.627,30.3275,2005-11-07 06:35:00,2005-11-07 07:30:00,16.7544,18.2775,,lneff,792
793,793_38397940,,-120.836667,31.2185,-120.872167,31.202,2005-11-06 14:03:00,2005-11-06 14:15:00,3.8459,19.2295,,lneff,792
793,793_38397939,,-120.763333,31.253167,-120.836667,31.2185,2005-11-06 13:36:00,2005-11-06 14:03:00,7.9739,17.7199,,lneff,792
793,793_38397938,,-120.659667,31.299833,-120.763333,31.253167,2005-11-06 13:00:00,2005-11-06 13:36:00,11.1456,18.576,,lneff,792
793,793_38397937,,-120.589167,31.336833,-120.659667,31.299833,2005-11-06 12:33:00,2005-11-06 13:00:00,7.8652,17.4782,,lneff,792
793,793_38397936,,-120.499167,31.383833,-120.589167,31.336833,2005-11-06 12:00:00,2005-11-06 12:33:00,10.0239,18.2253,,lneff,792
793,793_38397935,,-120.424667,31.423333,-120.499167,31.383833,2005-11-06 11:33:00,2005-11-06 12:00:00,8.3293,18.5096,,lneff,792
793,793_38397934,,-120.332333,31.473167,-120.424667,31.423333,2005-11-06 11:00:00,2005-11-06 11:33:00,10.3712,18.8568,,lneff,792
793,793_38397933,,-120.279667,31.501833,-120.332333,31.473167,2005-11-06 10:42:00,2005-11-06 11:00:00,5.9282,19.7605,,lneff,792
793,793_38397932,,-120.095667,31.5815,-120.217833,31.507333,2005-11-06 07:15:00,2005-11-06 08:02:00,14.2197,18.1528,,lneff,792
793,793_38397931,,-118.740667,32.243667,-118.836,32.202,2005-11-05 14:24:00,2005-11-05 15:04:00,10.1047,15.1571,,lneff,792
793,793_38397930,,-118.573333,32.331333,-118.740667,32.243667,2005-11-05 13:18:00,2005-11-05 14:24:00,18.5191,16.8356,,lneff,792
793,793_38397929,,-118.495667,32.377667,-118.509333,32.370333,2005-11-05 10:30:00,2005-11-05 11:36:00,1.5217,1.3833,,lneff,792
793,793_38397928,,-118.415167,32.4235,-118.495667,32.377667,2005-11-05 10:00:00,2005-11-05 10:30:00,9.1208,18.2417,,lneff,792
793,793_38397927,,-118.333667,32.47,-118.415167,32.4235,2005-11-05 09:30:00,2005-11-05 10:00:00,9.237,18.4739,,lneff,792
793,793_38397926,,-118.262167,32.507667,-118.333667,32.47,2005-11-05 09:05:00,2005-11-05 09:30:00,7.9126,18.9902,,lneff,792
793,793_38397925,,-118.142,32.557,-118.211,32.514,2005-11-05 06:16:00,2005-11-05 06:46:00,8.0469,16.0939,,lneff,792
793,793_38397924,,-119.071333,34.021,-118.838333,34.0085,2005-07-16 16:01:00,2005-07-16 17:09:00,21.5665,19.0293,,lneff,792
793,793_38397923,,-119.172667,34.026,-119.071333,34.021,2005-07-16 15:32:00,2005-07-16 16:01:00,9.3756,19.3977,,lneff,792
793,793_38397922,,-119.38,34.045333,-119.172667,34.026,2005-07-16 14:29:00,2005-07-16 15:32:00,19.2661,18.3487,,lneff,792
793,793_38397921,,-119.9115,34.171,-119.38,34.045333,2005-07-16 11:55:00,2005-07-16 14:29:00,50.9828,19.8634,,lneff,792
793,793_38397920,,-120.0315,34.193833,-119.9115,34.171,2005-07-16 11:21:00,2005-07-16 11:55:00,11.3487,20.027,,lneff,792
793,793_38397919,,-120.343333,34.247,-120.0315,34.193833,2005-07-16 09:51:00,2005-07-16 11:21:00,29.333,19.5553,,lneff,792
793,793_38397918,,-120.706333,34.3415,-120.343333,34.247,2005-07-16 07:56:00,2005-07-16 09:51:00,35.0251,18.2739,,lneff,792
793,793_38397917,,-120.730333,34.3475,-120.706333,34.3415,2005-07-16 07:43:00,2005-07-16 07:56:00,2.3064,10.6448,,lneff,792
793,793_38397916,,-120.801,34.3645,-120.730333,34.3475,2005-07-16 07:25:00,2005-07-16 07:43:00,6.7692,22.5639,,lneff,792
793,793_38397915,,-120.84,34.3775,-120.801,34.3645,2005-07-16 07:10:00,2005-07-16 07:25:00,3.8663,15.4651,,lneff,792
793,793_38397914,,-120.832833,34.634833,-120.84,34.3775,2005-07-16 05:30:00,2005-07-16 07:10:00,28.5539,17.1324,,lneff,792
793,793_38397913,,-121.5785,34.745,-121.1975,34.887833,2005-07-15 16:07:00,2005-07-15 18:10:00,38.2907,18.6784,,lneff,792
793,793_38397912,,-121.979,34.5175,-121.551667,34.72,2005-07-15 11:33:00,2005-07-15 13:56:00,45.1722,18.9534,,lneff,792
793,793_38397911,,-122.054167,34.486667,-121.979,34.5175,2005-07-15 11:08:00,2005-07-15 11:33:00,7.7041,18.4897,,lneff,792
793,793_38397910,,-122.2445,34.3955,-122.054167,34.486667,2005-07-15 10:05:00,2005-07-15 11:08:00,20.2055,19.2433,,lneff,792
793,793_38397909,,-122.368167,34.302167,-122.227833,34.333667,2005-07-15 06:10:00,2005-07-15 06:58:00,13.3805,16.7257,,lneff,792
793,793_38397908,,-122.491333,34.246333,-122.368167,34.302167,2005-07-15 05:21:00,2005-07-15 06:10:00,12.9228,15.8239,,lneff,792
793,793_38397907,,-123.852667,33.621667,-123.640167,33.716833,2005-07-14 16:08:00,2005-07-14 17:22:00,22.3563,18.1267,,lneff,792
793,793_38397906,,-124.028333,33.553,-123.852667,33.621667,2005-07-14 15:12:00,2005-07-14 16:08:00,17.9978,19.2834,,lneff,792
793,793_38397905,,-124.016667,33.480833,-124.028333,33.553,2005-07-14 14:12:00,2005-07-14 15:12:00,8.0774,8.0774,,lneff,792
793,793_38397904,,-123.960167,33.390833,-124.016667,33.480833,2005-07-14 13:16:00,2005-07-14 14:12:00,11.2804,12.0861,,lneff,792
793,793_38397903,,-123.928333,32.8475,-124.0045,32.950833,2005-07-14 07:12:00,2005-07-14 08:00:00,13.4949,16.8686,,lneff,792
793,793_38397902,,-122.317833,33.5805,-122.488333,33.504167,2005-07-13 15:03:00,2005-07-13 15:59:00,17.9568,19.2394,,lneff,792
793,793_38397901,,-121.883667,33.8275,-122.317833,33.5805,2005-07-13 12:33:00,2005-07-13 15:03:00,48.6882,19.4753,,lneff,792
793,793_38397900,,-121.868667,33.837667,-121.883667,33.8275,2005-07-13 12:27:00,2005-07-13 12:33:00,1.7888,17.8875,,lneff,792
793,793_38397899,,-121.658,33.913333,-121.842,33.817167,2005-07-13 08:59:00,2005-07-13 10:01:00,20.091,19.4429,,lneff,792
